time,container_cpu_usage_seconds_total,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_wattage_current_milliwatts
1720779129.594,3441.261797888,19,19,30,83,17,23,2849
1720779130.591,3441.261797888,65,19,51,27,17,23,4314
1720779131.591,3441.261797888,65,24,51,27,26,23,4314
1720779132.591,3441.261797888,69,24,34,80,26,20,3419
1720779133.591,3441.261797888,69,18,34,80,20,20,3419
1720779134.591,3441.261797888,60,18,52,34,20,16,4273
1720779135.591,3441.261797888,60,79,52,34,24,16,4273
1720779136.591,3441.261797888,33,79,32,54,24,20,4151
1720779137.594,3441.261797888,33,41,32,54,18,20,4151
1720779138.591,3441.261797888,23,41,52,55,18,20,3744
1720779139.591,3441.261797888,23,69,52,55,23,20,3744
1720779140.593,3441.261797888,58,69,20,43,23,20,3826
1720779141.591,3441.261797888,58,21,20,43,24,20,3826
1720779142.594,3441.261797888,23,21,45,59,24,19,4029
1720779143.591,3441.261797888,23,62,45,59,16,19,4029
1720779144.591,3441.261797888,53,62,19,54,16,29,4151
1720779145.593,3441.261797888,53,35,19,54,24,29,4151
1720779146.591,3441.261797888,18,35,55,55,24,25,4640
1720779147.591,3487.646727552,18,55,55,55,29,25,4640
1720779148.591,3487.646727552,46,55,52,63,29,18,4029
1720779149.591,3487.646727552,46,70,52,63,14,18,4029
1720779150.594,3487.646727552,28,70,53,56,14,15,4355
1720779151.591,3487.646727552,28,48,53,56,22,15,4355
1720779152.591,3487.646727552,17,48,27,64,22,16,4192
1720779153.591,3487.646727552,17,22,27,64,16,16,4192
1720779154.591,3487.646727552,42,22,28,79,16,17,4070
1720779155.591,3487.646727552,42,73,28,79,15,17,4070
1720779156.591,3487.646727552,38,73,17,53,15,19,4518
1720779157.591,3487.646727552,38,43,17,53,25,19,4518
1720779158.591,3487.646727552,20,43,49,67,25,21,3744
1720779159.591,3487.646727552,20,57,49,67,22,21,3744
1720779160.591,3487.646727552,65,57,22,41,22,21,3744
1720779161.591,3522.109651168,65,43,22,41,22,19,4436
1720779162.591,3522.109651168,25,43,22,41,18,19,4436
1720779163.591,3522.109651168,25,43,27,81,18,22,3744
1720779164.591,3522.109651168,25,16,27,81,18,22,3744
1720779165.591,3522.109651168,56,16,33,68,18,27,4599
1720779166.591,3522.109651168,56,42,33,68,23,27,4599
1720779167.591,3522.109651168,43,42,29,88,23,19,3663
1720779168.594,3522.109651168,43,31,29,88,22,19,3663
1720779169.591,3522.109651168,68,31,26,48,22,22,4111
1720779170.591,3522.109651168,68,22,26,48,23,22,4111
1720779171.591,3522.109651168,80,22,42,56,23,19,3988
1720779172.591,3548.001504128,80,44,42,56,17,19,3988
1720779173.591,3548.001504128,30,44,38,55,17,18,3826
1720779174.591,3548.001504128,30,55,38,55,19,18,3826
1720779175.598,3548.001504128,64,55,19,51,19,36,4396
1720779176.591,3548.001504128,64,25,19,51,36,36,4396
1720779177.591,3548.001504128,31,25,86,44,36,17,3337
1720779178.594,3548.001504128,31,80,86,44,15,17,3337
1720779179.594,3548.001504128,47,80,39,53,15,21,4151
1720779180.594,3548.001504128,47,17,39,53,22,21,4151
1720779181.591,3548.001504128,19,17,60,48,22,23,3988
1720779182.595,3548.001504128,19,52,60,48,20,23,3988
1720779183.591,3548.001504128,62,52,52,47,20,23,4314
1720779184.591,3548.001504128,62,25,52,47,20,23,4314
1720779185.594,3548.001504128,23,25,48,61,20,19,3093
1720779186.591,3548.001504128,23,71,48,61,21,19,3093
1720779187.594,3581.754350592,30,71,26,59,21,24,4396
1720779188.591,3581.754350592,30,32,26,59,30,24,4396
1720779189.594,3581.754350592,21,32,60,72,30,10,3988
1720779190.591,3581.754350592,21,56,60,72,17,10,3988
1720779191.594,3581.754350592,37,56,18,77,17,17,3826
1720779192.591,3581.754350592,37,20,18,77,17,17,3826
1720779193.594,3581.754350592,45,20,61,49,17,16,3459
1720779194.591,3581.754350592,45,62,61,49,18,16,3459
1720779195.593,3581.754350592,39,62,65,33,18,22,4233
1720779196.594,3581.754350592,39,21,65,33,19,22,4233
1720779197.594,3581.754350592,24,21,75,24,19,15,3744
1720779198.591,3581.754350592,24,86,75,24,17,15,3744
1720779199.595,3581.754350592,31,86,49,61,17,21,4070
1720779200.591,3581.754350592,31,25,49,61,22,21,4070
1720779201.598,3581.754350592,22,25,72,22,22,21,3215
1720779202.591,3581.754350592,22,57,72,22,24,21,3215
1720779203.594,3623.313151552,31,57,79,28,24,17,3866
1720779204.591,3623.313151552,31,27,79,28,16,17,3866
1720779205.594,3623.313151552,48,27,15,42,16,30,3581
1720779206.591,3623.313151552,48,75,15,42,20,30,3581
1720779207.591,3623.313151552,19,75,56,61,20,17,4029
1720779208.591,3623.313151552,19,59,56,61,16,17,4029
1720779209.591,3623.313151552,25,59,31,47,16,18,3866
1720779210.591,3623.313151552,25,83,31,47,19,18,3866
1720779211.591,3623.313151552,19,83,55,56,19,13,2808
1720779212.591,3623.313151552,19,67,55,56,14,13,2808
1720779213.591,3623.313151552,21,67,33,31,14,21,4192
1720779214.591,3657.1965856,21,41,33,31,17,21,4192
1720779215.591,3657.1965856,28,41,57,60,17,15,3663
1720779216.591,3657.1965856,28,92,57,60,21,15,3663
1720779217.591,3657.1965856,26,92,31,50,21,28,4436
1720779218.594,3657.1965856,26,52,31,50,28,28,4436
1720779219.594,3657.1965856,23,52,81,28,28,25,3785
1720779220.595,3657.1965856,23,82,81,28,23,25,3785
1720779221.591,3657.1965856,31,82,49,23,23,24,4029
1720779222.591,3657.1965856,31,60,49,23,18,24,4029
1720779223.591,3657.1965856,22,60,49,15,18,24,4111
1720779224.594,3657.1965856,22,65,49,15,18,24,4111
1720779225.591,3657.1965856,29,65,58,18,18,23,3988
1720779226.591,3690.335527712,29,77,58,18,22,23,3988
1720779227.591,3690.335527712,46,77,56,26,22,22,4233
1720779228.591,3690.335527712,46,56,56,26,24,22,4233
1720779229.591,3690.335527712,20,56,51,51,24,24,4680
1720779230.594,3690.335527712,20,79,51,51,27,24,4680
1720779231.591,3690.335527712,30,79,54,47,27,17,3704
1720779232.591,3690.335527712,30,51,54,47,17,17,3704
1720779233.594,3690.335527712,36,51,34,27,17,25,4884
1720779234.591,3690.335527712,36,69,34,27,22,25,4884
1720779235.593,3690.335527712,35,69,82,41,22,21,4111
1720779236.591,3690.335527712,35,92,82,41,19,21,4111
1720779237.591,3690.335527712,29,92,20,63,19,35,4518
1720779238.598,3690.335527712,29,56,20,63,33,35,4518
1720779239.591,3690.335527712,22,56,39,66,33,17,4151
1720779240.591,3730.892649152,22,41,39,66,15,17,4151
1720779241.591,3730.892649152,64,41,15,84,15,23,4477
1720779242.594,3730.892649152,64,23,15,84,19,23,4477
1720779243.591,3730.892649152,57,23,33,47,19,21,4192
1720779244.591,3730.892649152,57,27,33,47,17,21,4192
1720779245.591,3730.892649152,53,27,35,88,17,16,3500
1720779246.598,3730.892649152,53,29,35,88,19,16,3500
1720779247.594,3730.892649152,47,29,24,28,19,16,3500
1720779248.591,3730.892649152,47,16,24,28,19,26,4518
1720779249.591,3730.892649152,47,16,24,28,23,26,4518
1720779250.591,3759.648366752,47,16,57,71,23,17,3541
1720779251.591,3759.648366752,47,25,57,71,21,17,3541
1720779252.591,3759.648366752,80,25,34,34,21,27,5006
1720779253.599,3759.648366752,80,32,34,34,32,27,5006
1720779254.593,3759.648366752,31,32,30,92,32,15,3581
1720779255.591,3759.648366752,31,35,30,92,16,15,3581
1720779256.594,3759.648366752,93,35,51,55,16,21,4314
1720779257.591,3759.648366752,93,17,51,55,27,21,4314
1720779258.591,3759.648366752,26,17,74,22,27,17,4029
1720779259.591,3759.648366752,26,21,74,22,13,17,4029
1720779260.591,3759.648366752,70,21,42,49,13,21,4192
1720779261.598,3759.648366752,70,58,42,49,19,21,4192
1720779262.591,3794.240014304,43,58,67,22,19,15,3988
1720779263.602,3794.240014304,43,47,67,22,24,15,3988
1720779264.594,3794.240014304,17,47,23,63,24,14,3907
1720779265.594,3794.240014304,17,44,23,63,13,14,3907
1720779266.591,3794.240014304,62,44,39,43,13,20,4273
1720779267.591,3794.240014304,62,24,39,43,27,20,4273
1720779268.591,3794.240014304,37,24,48,57,27,17,3907
1720779269.598,3794.240014304,37,52,48,57,22,17,3907
1720779270.591,3794.240014304,65,52,41,21,22,29,4477
1720779271.591,3794.240014304,65,24,41,21,32,29,4477
1720779272.591,3794.240014304,61,24,49,54,32,16,3052
1720779273.591,3794.240014304,61,37,49,54,24,16,3052
1720779274.594,3794.240014304,75,37,38,22,24,25,4558
1720779275.591,3794.240014304,75,26,38,22,22,25,4558
1720779276.6,3794.240014304,30,26,65,47,22,16,3988
1720779277.591,3794.240014304,30,53,65,47,15,16,3988
1720779278.591,3794.240014304,69,53,63,22,15,19,4151
1720779279.591,3794.240014304,69,39,63,22,26,19,4151
1720779280.591,3794.240014304,19,39,50,52,26,21,4111
1720779281.591,3794.240014304,19,61,50,52,19,21,4111
1720779282.591,3852.529931296,60,61,41,52,19,23,4029
1720779283.595,3852.529931296,60,18,41,52,24,23,4029
1720779284.591,3852.529931296,47,18,66,18,24,20,3663
1720779285.594,3852.529931296,47,22,66,18,20,20,3663
1720779286.591,3852.529931296,76,22,56,35,20,22,4192
1720779287.594,3852.529931296,76,24,56,35,20,22,4192
1720779288.591,3852.529931296,33,24,27,74,20,30,3378
1720779289.594,3852.529931296,33,31,27,74,26,30,3378
1720779290.591,3852.529931296,84,31,62,58,26,18,3337
1720779291.591,3852.529931296,84,33,62,58,14,18,3337
1720779292.591,3852.529931296,39,33,18,57,14,20,3459
1720779293.591,3885.518601216,39,25,18,57,19,20,3459
1720779294.591,3885.518601216,46,25,52,78,19,18,3622
1720779295.591,3885.518601216,46,43,52,78,18,18,3622
1720779296.594,3885.518601216,32,43,22,67,18,27,3988
1720779297.594,3885.518601216,32,23,22,67,21,27,3988
1720779298.591,3885.518601216,55,23,20,66,21,25,4029
1720779299.591,3885.518601216,55,86,20,66,20,25,4029
1720779300.594,3885.518601216,22,86,30,69,20,25,4436
1720779301.591,3885.518601216,22,50,30,69,27,25,4436
1720779302.591,3885.518601216,22,50,24,67,27,18,3744
1720779303.591,3915.123029408,22,85,24,67,20,18,3744
1720779304.591,3915.123029408,33,85,40,52,20,21,4151
1720779305.591,3915.123029408,33,32,40,52,22,21,4151
1720779306.591,3915.123029408,18,32,39,55,22,23,2600
1720779307.591,3915.123029408,18,84,39,55,25,23,2600
1720779308.591,3915.123029408,23,84,27,48,25,21,3948
1720779309.593,3915.123029408,23,24,27,48,16,21,3948
1720779310.591,3915.123029408,41,24,47,45,16,18,2641
1720779311.598,3915.123029408,41,49,47,45,21,18,2641
1720779312.591,3915.123029408,52,49,24,60,21,22,4192
1720779313.591,3915.123029408,52,53,24,60,21,22,4192
1720779314.591,3915.123029408,27,53,50,53,21,19,3378
1720779315.598,3915.123029408,27,59,50,53,22,19,3378
1720779316.591,3915.123029408,44,59,54,32,22,18,3500
1720779317.591,3953.737656448,44,35,54,32,21,18,3500
1720779318.591,3953.737656448,45,35,36,22,21,27,3459
1720779319.591,3953.737656448,45,61,36,22,24,27,3459
1720779320.591,3953.737656448,19,61,72,38,24,22,3866
1720779321.591,3953.737656448,19,49,72,38,18,22,3866
1720779322.594,3953.737656448,55,49,51,20,18,28,4762
1720779323.591,3953.737656448,55,37,51,20,27,28,4762
1720779324.591,3953.737656448,39,37,68,53,27,20,4436
1720779325.591,3953.737656448,39,48,68,53,19,20,4436
1720779326.598,3953.737656448,63,48,25,44,19,20,4436
1720779327.591,3983.093299264,63,55,25,44,19,21,4518
1720779328.591,3983.093299264,41,55,25,44,19,21,4518
1720779329.591,3983.093299264,41,55,45,33,19,23,3988
1720779330.594,3983.093299264,41,24,45,33,24,23,3988
1720779331.591,3983.093299264,75,24,61,23,24,16,4233
1720779332.591,3983.093299264,75,44,61,23,19,16,4233
1720779333.591,3983.093299264,39,44,62,52,19,19,4029
1720779334.591,3983.093299264,39,20,62,52,17,19,4029
1720779335.591,3983.093299264,53,20,59,21,17,24,4518
1720779336.591,3983.093299264,53,54,59,21,32,24,4518
1720779337.591,3983.093299264,46,54,61,41,32,19,4355
1720779338.593,3983.093299264,46,57,61,41,21,19,4355
1720779339.591,3983.093299264,46,57,80,31,21,26,4518
1720779340.594,3983.093299264,46,37,80,31,21,26,4518
1720779341.591,3983.093299264,22,37,38,37,21,24,4396
1720779342.591,3983.093299264,22,69,38,37,14,24,4396
1720779343.591,4027.537935328,32,69,19,75,14,21,4233
1720779344.591,4027.537935328,32,34,19,75,19,21,4233
1720779345.594,4027.537935328,57,34,61,25,19,22,4314
1720779346.591,4027.537935328,57,58,61,25,18,22,4314
1720779347.591,4027.537935328,26,58,27,61,18,20,4070
1720779348.591,4027.537935328,26,35,27,61,22,20,4070
1720779349.591,4027.537935328,59,35,56,20,22,19,3988
1720779350.598,4027.537935328,59,58,56,20,23,19,3988
1720779351.591,4027.537935328,35,58,52,60,23,18,3256
1720779352.591,4027.537935328,35,50,52,60,18,18,3256
1720779353.591,4057.582624448,53,50,31,56,18,20,4070
1720779354.591,4057.582624448,53,17,31,56,17,20,4070
1720779355.591,4057.582624448,41,17,49,50,17,17,3459
1720779356.591,4057.582624448,41,22,49,50,19,17,3459
1720779357.591,4057.582624448,71,22,39,55,19,21,4314
1720779358.591,4057.582624448,71,18,39,55,25,21,4314
1720779359.591,4057.582624448,61,18,82,21,25,15,3907
1720779360.591,4057.582624448,61,60,82,21,19,15,3907
1720779361.591,4057.582624448,30,60,49,24,19,15,3988
1720779362.594,4057.582624448,30,24,49,24,17,15,3988
1720779363.591,4087.30846608,70,24,63,37,17,27,4477
1720779364.595,4087.30846608,70,41,63,37,27,27,4477
1720779365.593,4087.30846608,42,41,27,49,27,29,4111
1720779366.594,4087.30846608,42,40,27,49,28,29,4111
1720779367.591,4087.30846608,60,40,48,57,28,22,3785
1720779368.598,4087.30846608,60,55,48,57,16,22,3785
1720779369.594,4087.30846608,83,55,22,57,16,17,4029
1720779370.591,4087.30846608,83,36,22,57,21,17,4029
1720779371.603,4087.30846608,50,36,28,79,21,19,3459
1720779372.602,4087.30846608,50,20,28,79,21,19,3459
1720779373.591,4115.842675072,75,20,17,70,21,18,3866
1720779374.591,4115.842675072,75,19,17,70,23,18,3866
1720779375.591,4115.842675072,55,19,17,61,23,18,4070
1720779376.594,4115.842675072,55,22,17,61,20,18,4070
1720779377.591,4115.842675072,75,22,49,56,20,26,4151
1720779378.591,4115.842675072,75,57,49,56,22,26,4151
1720779379.591,4115.842675072,35,57,34,48,22,25,3826
1720779380.591,4115.842675072,35,56,34,48,18,25,3826
1720779381.591,4115.842675072,25,56,32,58,18,16,3704
1720779382.594,4115.842675072,25,26,32,58,17,16,3704
1720779383.591,4115.842675072,71,26,26,24,17,19,3744
1720779384.591,4115.842675072,71,56,26,24,17,19,3744
1720779385.591,4151.635099648,49,56,59,41,17,21,3785
1720779386.591,4151.635099648,49,74,59,41,23,21,3785
1720779387.591,4151.635099648,26,74,53,31,23,19,4151
1720779388.591,4151.635099648,26,70,53,31,27,19,4151
1720779389.591,4151.635099648,18,70,27,79,27,20,3052
1720779390.591,4151.635099648,18,24,27,79,17,20,3052
1720779391.591,4151.635099648,64,24,20,59,17,17,4070
1720779392.591,4151.635099648,64,60,20,59,20,17,4070
1720779393.591,4151.635099648,18,60,38,65,20,21,3948
1720779394.594,4151.635099648,18,21,38,65,19,21,3948
1720779395.594,4151.635099648,66,21,24,74,19,22,4151
1720779396.591,4151.635099648,66,52,24,74,22,22,4151
1720779397.594,4151.635099648,25,52,20,53,22,28,4355
1720779398.594,4189.553242048,25,40,20,53,25,28,4355
1720779399.594,4189.553242048,52,40,27,90,25,24,3988
1720779400.591,4189.553242048,52,73,27,90,16,24,3988
1720779401.591,4189.553242048,26,73,20,57,16,19,4355
1720779402.591,4189.553242048,26,21,20,57,18,19,4355
1720779403.591,4189.553242048,55,21,53,41,18,25,4436
1720779404.591,4189.553242048,55,75,53,41,16,25,4436
1720779405.591,4189.553242048,24,75,40,60,16,20,4192
1720779406.598,4189.553242048,24,38,40,60,16,20,4192
1720779407.591,4189.553242048,41,38,45,52,16,21,4803
1720779408.591,4189.553242048,41,61,45,52,21,21,4803
1720779409.591,4189.553242048,20,61,58,59,21,18,3663
1720779410.594,4189.553242048,20,59,58,59,24,18,3663
1720779411.591,4189.553242048,47,59,63,26,24,19,3785
1720779412.591,4189.553242048,47,25,63,26,20,19,3785
1720779413.591,4189.553242048,63,25,62,20,20,24,4558
1720779414.597,4189.553242048,63,31,62,20,25,24,4558
1720779415.594,4238.945617248,50,31,93,22,25,21,4111
1720779416.591,4238.945617248,50,86,93,22,21,21,4111
1720779417.591,4238.945617248,29,86,56,21,21,27,4477
1720779418.593,4238.945617248,29,37,56,21,26,27,4477
1720779419.596,4238.945617248,40,37,62,29,26,25,4151
1720779420.594,4238.945617248,40,63,62,29,21,25,4151
1720779421.591,4238.945617248,24,63,63,15,21,20,4192
1720779422.591,4238.945617248,24,52,63,15,14,20,4192
1720779423.598,4238.945617248,37,52,62,21,14,18,3419
1720779424.591,4238.945617248,37,69,62,21,19,18,3419
1720779425.591,4238.945617248,17,69,53,23,19,23,4314
1720779426.595,4238.945617248,17,45,53,23,22,23,4314
1720779427.591,4271.079352576,38,45,81,21,22,23,4314
1720779428.591,4271.079352576,38,85,81,21,22,34,3663
1720779429.598,4271.079352576,24,85,81,21,32,34,3663
1720779430.591,4271.079352576,24,85,62,34,32,17,3826
1720779431.591,4271.079352576,24,50,62,34,18,17,3826
1720779432.594,4271.079352576,49,50,39,48,18,26,4029
1720779433.591,4271.079352576,49,40,39,48,27,26,4029
1720779434.591,4271.079352576,48,40,55,53,27,19,3785
1720779435.591,4271.079352576,48,53,55,53,19,19,3785
1720779436.594,4271.079352576,57,53,53,16,19,17,4151
1720779437.591,4271.079352576,57,26,53,16,22,17,4151
1720779438.591,4271.079352576,51,26,74,22,22,22,4233
1720779439.598,4306.911358976,51,70,74,22,22,22,4233
1720779440.591,4306.911358976,22,70,60,21,22,17,4233
1720779441.591,4306.911358976,22,34,60,21,17,17,4233
1720779442.591,4306.911358976,48,34,93,30,17,21,4070
1720779443.591,4306.911358976,48,43,93,30,22,21,4070
1720779444.591,4306.911358976,34,43,42,43,22,19,3907
1720779445.591,4306.911358976,34,55,42,43,13,19,3907
1720779446.591,4306.911358976,16,55,53,24,13,27,3826
1720779447.591,4306.911358976,16,69,53,24,20,27,3826
1720779448.594,4306.911358976,22,69,45,40,20,29,4477
1720779449.591,4336.9239328,22,51,45,40,28,29,4477
1720779450.591,4336.9239328,24,51,68,46,28,23,4273
1720779451.591,4336.9239328,24,67,68,46,20,23,4273
1720779452.594,4336.9239328,47,67,54,31,20,20,3744
1720779453.594,4336.9239328,47,48,54,31,24,20,3744
1720779454.594,4336.9239328,42,48,67,40,24,21,3297
1720779455.591,4336.9239328,42,41,67,40,23,21,3297
1720779456.591,4336.9239328,63,41,57,22,23,13,4029
1720779457.598,4336.9239328,63,44,57,22,21,13,4029
1720779458.601,4336.9239328,31,44,30,72,21,24,4151
1720779459.591,4336.9239328,31,25,30,72,21,24,4151
1720779460.591,4336.9239328,72,25,22,64,21,16,3907
1720779461.591,4336.9239328,72,48,22,64,22,16,3907
1720779462.591,4336.9239328,34,48,38,25,22,21,3500
1720779463.591,4378.427933088,34,68,38,25,23,21,3500
1720779464.591,4378.427933088,37,68,62,25,23,18,3948
1720779465.591,4378.427933088,37,51,62,25,15,18,3948
1720779466.591,4378.427933088,30,51,75,18,15,32,4680
1720779467.591,4378.427933088,30,54,75,18,31,32,4680
1720779468.591,4378.427933088,40,54,71,48,31,31,3826
1720779469.591,4378.427933088,40,44,71,48,30,31,3826
1720779470.591,4378.427933088,77,44,66,66,30,15,3704
1720779471.591,4378.427933088,77,61,66,66,18,15,3704
1720779472.591,4378.427933088,66,61,29,58,18,15,3704
1720779473.598,4378.427933088,66,30,29,58,18,26,4192
1720779474.591,4378.427933088,23,30,29,58,21,26,4192
1720779475.598,4412.864350912,23,30,53,74,21,33,4721
1720779476.591,4412.864350912,23,79,53,74,29,33,4721
1720779477.594,4412.864350912,51,79,53,67,29,30,4925
1720779478.591,4412.864350912,51,76,53,67,23,30,4925
1720779479.591,4412.864350912,51,76,58,72,23,19,3907
1720779480.602,4412.864350912,51,59,58,72,21,19,3907
1720779481.591,4412.864350912,64,59,33,56,21,25,4314
1720779482.598,4412.864350912,64,55,33,56,27,25,4314
1720779483.591,4412.864350912,24,55,60,78,27,31,4884
1720779484.591,4412.864350912,24,70,60,78,30,31,4884
1720779485.594,4412.864350912,69,70,41,69,30,21,2889
1720779486.591,4412.864350912,69,61,41,69,22,21,2889
1720779487.591,4412.864350912,41,61,33,52,22,23,4233
